, etot, ebond, eang, etor, evdw, ehb_cho,ehb_chn,ehb_chc, ecoul, density
320 , -1136.72916099 , -1389.49572816 , 12.771193 , 7.96768689 , 251.33545159 , -10.55426974 , -0.72021248 , -0.31426313 , -35.389399 , 1.9261623998317885
321 , -1136.72917236 , -1388.97119598 , 12.51693289 , 7.99782588 , 250.69877155 , -9.12053011 , -0.53453645 , -0.33742885 , -34.29237856 , 1.9425084816837128
322 , -1136.7300594 , -1389.49154045 , 12.7759146 , 7.96902896 , 251.33038675 , -10.56220836 , -0.72545587 , -0.31448222 , -35.4037776 , 1.9267909323617496
323 , -1136.73095303 , -1388.3350864 , 11.84796129 , 8.22509969 , 250.53223641 , -9.74859596 , -0.54057319 , -0.32240214 , -34.12256763 , 1.9270383772879052
324 , -1136.72985087 , -1389.48824856 , 12.77697709 , 7.96910685 , 251.32657737 , -10.56351925 , -0.72363295 , -0.31460214 , -35.40405754 , 1.9268991014145251
325 , -1136.45513859 , -1389.07759246 , 12.33821567 , 7.81888969 , 251.24802209 , -9.02419142 , -0.57108166 , -0.33295576 , -34.0250294 , 1.8802575783063475
326 , -1136.29061566 , -1388.73047249 , 12.13045901 , 7.86947859 , 250.45393004 , -7.79972832 , -0.47990847 , -1.30482709 , -32.33683586 , 1.9342839929965725
327 , -1135.96656799 , -1390.23764478 , 13.54438427 , 7.73238884 , 251.57707107 , -8.91823346 , -0.49278244 , -0.47840932 , -33.56367225 , 1.916189450019666
328 , -1136.80412985 , -1388.14226111 , 11.72196639 , 8.47516564 , 249.97866853 , -9.16397912 , -0.58979251 , -0.29113692 , -34.31747068 , 1.8772227915576687
329 , -1136.79843681 , -1388.18836214 , 11.73955612 , 8.4814167 , 250.01443962 , -9.15778065 , -0.57800982 , -0.29053791 , -34.34487595 , 1.8752867273911338
330 , -1136.45768289 , -1388.56887749 , 12.1524533 , 7.99941954 , 250.42535692 , -9.24837611 , -0.45633037 , -0.82143737 , -33.46840428 , 1.918073039956042
331 , -1136.45888526 , -1388.53949532 , 12.14470629 , 7.99732352 , 250.40329489 , -9.24320339 , -0.45564733 , -0.83420872 , -33.46048683 , 1.9207623601262511
332 , -1136.74365035 , -1389.65764493 , 12.31886481 , 8.18493139 , 250.62904594 , -8.68793387 , -0.4828117 , -0.70297643 , -32.82392645 , 1.945955865607863
333 , -1136.58583418 , -1387.45349513 , 11.5353024 , 8.22111818 , 249.85070917 , -9.52300536 , -0.45409559 , -0.30893455 , -33.92231008 , 1.8541154653688103
334 , -1136.31679371 , -1389.56046657 , 12.82670549 , 8.03174005 , 251.07908454 , -9.00815777 , -0.55804412 , -0.85171537 , -34.05135189 , 1.9035397687118134
335 , -1136.28972312 , -1388.7440023 , 12.11971683 , 7.88200068 , 250.48654719 , -7.98854957 , -0.4828467 , -1.46625962 , -32.42047081 , 1.938682570122094
336 , -1136.29733322 , -1389.59682791 , 12.42617635 , 8.06341338 , 251.1579768 , -9.18898095 , -0.78969295 , -0.35328727 , -32.00365171 , 1.8616359827444666
337 , -1136.29307696 , -1389.60711034 , 12.42808541 , 8.06767988 , 251.15854294 , -9.26295735 , -0.80710395 , -0.36784876 , -31.90482628 , 1.8688524789812109
338 , -1135.78469598 , -1389.80153582 , 12.73369414 , 8.04488491 , 251.16131413 , -8.70598685 , -0.71958711 , -0.7333298 , -31.98963502 , 1.8900834585779203
339 , -1135.78768682 , -1389.71470675 , 12.69051529 , 8.03957351 , 251.09415288 , -8.65583716 , -0.80088791 , -0.79224811 , -31.8237388 , 1.8946137376804657
340 , -1136.74415621 , -1388.03692619 , 11.65521079 , 8.42996461 , 249.97471898 , -8.79364707 , -0.45320147 , -0.30321966 , -34.05539121 , 1.8606818439737578
341 , -1136.73071682 , -1388.36169799 , 11.86373594 , 8.23876383 , 250.53401067 , -9.73512934 , -0.53997482 , -0.32075447 , -34.14801573 , 1.9256933047055202
342 , -1136.73057916 , -1388.35795749 , 11.86089674 , 8.23753668 , 250.53303545 , -9.73295574 , -0.53987139 , -0.32081481 , -34.14471743 , 1.9254890370986757
343 , -1136.72970315 , -1388.31716986 , 11.82663911 , 8.22795139 , 250.5263064 , -9.71999831 , -0.53813516 , -0.3223255 , -34.11419573 , 1.9246710350527148
344 , -1136.73061984 , -1388.3429846 , 11.84606348 , 8.23076538 , 250.53324053 , -9.72520913 , -0.53901845 , -0.32161528 , -34.12692909 , 1.9252501672551865
345 , -1136.73067471 , -1388.39770591 , 11.89053734 , 8.2454523 , 250.54331115 , -9.73823846 , -0.5419473 , -0.3199874 , -34.16372625 , 1.927216944652434
346 , -1136.72993248 , -1388.32703195 , 11.83237236 , 8.22772747 , 250.52757874 , -9.71358151 , -0.53798422 , -0.32244573 , -34.10765507 , 1.9245786849930957
347 , -1136.73118587 , -1388.35661156 , 11.86179897 , 8.23610922 , 250.53244309 , -9.73715726 , -0.5401876 , -0.32095936 , -34.1458141 , 1.925900009753003
348 , -1136.28746917 , -1388.73571648 , 12.14718923 , 7.86543464 , 250.45163747 , -7.70090964 , -0.48161247 , -1.13529586 , -32.29996836 , 1.9268325866916942
349 , -1136.31733125 , -1389.92878567 , 12.66157052 , 7.88741853 , 251.42105128 , -8.40558053 , -0.40830997 , -0.31691111 , -32.87455814 , 1.9191042428748375
350 , -1136.80138 , -1388.16771724 , 11.73356491 , 8.48189013 , 249.99138672 , -9.16215855 , -0.58601382 , -0.29111576 , -34.32704838 , 1.8761781263717061
351 , -1136.45673723 , -1388.57994153 , 12.1565385 , 8.00016069 , 250.43311716 , -9.25120302 , -0.45756832 , -0.81701372 , -33.46718285 , 1.9164971353882763
352 , -1136.8080736 , -1389.62680967 , 12.27800632 , 8.19853901 , 250.62505549 , -8.85037872 , -0.48804657 , -0.63370419 , -32.98859687 , 1.9399444844837423
353 , -1136.29244475 , -1389.60833422 , 12.42812786 , 8.06615912 , 251.16184778 , -9.2662579 , -0.80734571 , -0.3688109 , -31.90286046 , 1.8683233323976807
354 , -1135.76981719 , -1389.80751043 , 12.73681504 , 8.0391242 , 251.17653122 , -8.70754625 , -0.72778815 , -0.72659514 , -31.93406058 , 1.8867538689450618
355 , -1136.74520433 , -1388.05025851 , 11.65842206 , 8.42948201 , 249.98588725 , -8.78795938 , -0.45278487 , -0.30175232 , -34.06939789 , 1.8594530962520448
356 , -1136.73092772 , -1388.34707089 , 11.85527926 , 8.23431552 , 250.52974238 , -9.73601268 , -0.53999117 , -0.32125742 , -34.14063675 , 1.9258173669901384
357 , -1136.73102653 , -1388.35057078 , 11.85885947 , 8.23543512 , 250.52939929 , -9.73581881 , -0.53993915 , -0.32097097 , -34.14332946 , 1.9257933609379376
358 , -1136.34855974 , -1389.86744503 , 12.66986083 , 7.86679014 , 251.3975112 , -8.73384105 , -0.39711762 , -0.3366981 , -33.0502329 , 1.9263016822037742
359 , -1136.42113697 , -1387.58752767 , 11.53952643 , 7.97561838 , 249.72617549 , -7.46093381 , -0.44253083 , -0.54704617 , -32.15590905 , 1.8767875865593386
360 , -1136.87331054 , -1388.3491129 , 11.65034313 , 8.27149733 , 250.39437975 , -9.23068566 , -0.5900092 , -0.41978812 , -33.78155384 , 1.8825500509161692
361 , -1136.22590924 , -1389.50185691 , 12.75960446 , 7.92298982 , 251.08830709 , -9.4158521 , -0.62730213 , -0.63048989 , -33.04880174 , 1.9386280546888486
362 , -1136.27093631 , -1388.26954302 , 11.91025529 , 8.38784589 , 250.46065842 , -9.74940415 , -0.65420211 , -0.35715842 , -33.29227037 , 1.8691812904758158
363 , -1136.40004707 , -1387.62705791 , 11.56701893 , 7.9807996 , 249.67067453 , -7.2636664 , -0.43552842 , -0.63023305 , -32.09842273 , 1.8847629011529796
364 , -1136.53907662 , -1389.37919027 , 12.18182854 , 8.0935709 , 251.1731783 , -9.37574416 , -0.79710858 , -0.41701908 , -32.95565398 , 1.872627515456183
365 , -1136.54184803 , -1388.9897524 , 12.17108096 , 7.99759182 , 251.16518731 , -9.81211242 , -0.52249849 , -0.31874371 , -34.10500542 , 1.85748128304155
366 , -1136.81828069 , -1388.34737193 , 11.76774472 , 8.32572668 , 250.18931477 , -8.82061531 , -0.4340923 , -0.30563903 , -33.75569586 , 1.9053823894024222
367 , -1135.87648539 , -1389.57639165 , 12.31775489 , 8.13311607 , 250.9662036 , -8.16822226 , -0.50834124 , -1.220733 , -32.33995995 , 1.897826373667075
368 , -1136.3704821 , -1388.59066029 , 11.96855771 , 8.32959078 , 250.30415236 , -8.41528882 , -0.57483344 , -0.44156653 , -32.85219826 , 1.855866832227026
369 , -1136.73080388 , -1389.47039097 , 12.76670933 , 7.9704954 , 251.31770187 , -10.56336944 , -0.72658119 , -0.31379667 , -35.41676946 , 1.9260771668982535
370 , -1136.89698492 , -1388.32830267 , 11.72580506 , 8.12488623 , 250.39742831 , -9.10063562 , -0.52462101 , -0.54313558 , -33.69192038 , 1.9074428234930934
371 , -1136.80023308 , -1388.17975972 , 11.73564113 , 8.48069479 , 250.00589064 , -9.15362341 , -0.57906135 , -0.29054726 , -34.33587187 , 1.8753066892854418
372 , -1136.73071098 , -1389.47209191 , 12.76630674 , 7.97082841 , 251.31969287 , -10.56353314 , -0.72579512 , -0.31370716 , -35.41830038 , 1.9260103381272549
373 , -1136.73890885 , -1387.9870697 , 11.64010859 , 8.42306914 , 249.94403539 , -8.79564424 , -0.45014639 , -0.30916142 , -33.9890691 , 1.8648354549453552
374 , -1135.87873053 , -1389.55685 , 12.31835562 , 8.09778828 , 250.99812931 , -8.1982722 , -0.53158259 , -1.21297716 , -32.38757023 , 1.8908909787190094
375 , -1135.76719224 , -1389.78574643 , 12.73129563 , 8.03637862 , 251.15355071 , -8.68766456 , -0.73674904 , -0.73224233 , -31.91241998 , 1.8871455175477423
376 , -1136.28022948 , -1388.74831158 , 12.15653259 , 7.88796752 , 250.41005206 , -7.50209069 , -0.46419126 , -1.08151276 , -32.22983598 , 1.9180785278251167
377 , -1136.7529772 , -1389.04050343 , 12.32277589 , 7.93102341 , 250.8707405 , -8.93784411 , -0.51805537 , -0.31138774 , -34.79863175 , 1.9017995336275628
378 , -1136.28747062 , -1388.75612026 , 12.13244049 , 7.89479327 , 250.44769158 , -7.77748973 , -0.47049323 , -1.39018781 , -32.35891727 , 1.932711821269054
379 , -1136.73088624 , -1389.48359486 , 12.77051587 , 7.97129167 , 251.32526716 , -10.55680307 , -0.72521733 , -0.31395139 , -35.41505923 , 1.92628645514114
380 , -1136.167618 , -1388.90598435 , 12.49903306 , 7.95465429 , 250.984037 , -9.60670104 , -0.53694908 , -0.37085997 , -33.35173145 , 1.8675465122630763
381 , -1135.40030988 , -1389.19083548 , 12.57551132 , 8.02274162 , 251.3809106 , -8.23951882 , -0.58773948 , -0.33538018 , -32.59219318 , 1.7345385146262813
382 , -1135.6411128 , -1389.76932311 , 12.65477702 , 8.1072165 , 251.09896937 , -7.16146254 , -0.44845441 , -1.0337676 , -32.3970707 , 1.8065874459131184
383 , -1135.91641782 , -1389.44979801 , 12.38617801 , 8.13799599 , 251.29766577 , -8.51239396 , -0.65508207 , -0.37164289 , -32.86245855 , 1.7813649759770906
384 , -1136.80237964 , -1388.16689957 , 11.72915108 , 8.47550048 , 249.99999985 , -9.15175643 , -0.58016322 , -0.2906973 , -34.32783541 , 1.8758478509898653
385 , -1135.868116 , -1389.59197601 , 12.31852449 , 8.11367866 , 250.97484619 , -8.04690235 , -0.52120985 , -1.30802293 , -32.25095165 , 1.8988698515795421
386 , -1136.38486342 , -1388.97271968 , 12.26895271 , 8.04645613 , 250.57447562 , -7.83673868 , -0.39898183 , -0.34065693 , -33.2722078 , 1.8898847241112937
387 , -1136.81475453 , -1388.3454492 , 11.76558498 , 8.31937639 , 250.16334733 , -8.664016 , -0.43331393 , -0.30571227 , -33.6641197 , 1.9016943623105445
388 , -1135.9662677 , -1389.35077764 , 12.6608048 , 7.90759047 , 251.49578697 , -9.38128615 , -0.55551899 , -0.29097636 , -33.67749233 , 1.808675384196189
389 , -1136.03851981 , -1389.50369529 , 12.7398278 , 7.99285137 , 251.28208629 , -8.5279541 , -0.51682763 , -0.3182228 , -33.95409958 , 1.875263706296557
390 , -1136.26511455 , -1388.75803035 , 12.10731088 , 8.13878822 , 250.55731404 , -7.93417892 , -0.39475611 , -0.34613869 , -33.27505665 , 1.8432892936869163
391 , -1135.84885772 , -1389.10143146 , 12.70064076 , 7.98690655 , 250.90169822 , -7.15439667 , -0.53517891 , -0.2856342 , -33.35786557 , 1.8140085755548163
392 , -1135.47768249 , -1389.24118636 , 12.61578695 , 8.32045842 , 250.99942321 , -8.48162243 , -0.55270349 , -0.37759671 , -32.75593999 , 1.7883952685699827
393 , -1135.53539623 , -1388.17881724 , 12.01973815 , 8.67420969 , 249.9522268 , -7.23909167 , -0.75130164 , -0.28287564 , -32.29182897 , 1.791695179064865
394 , -1136.51331056 , -1388.60710317 , 11.8756493 , 8.36167495 , 250.40440154 , -8.49889321 , -0.44950961 , -0.33754773 , -33.28121465 , 1.862348684494165
395 , -1136.12764805 , -1388.91911016 , 12.2618528 , 7.84103385 , 250.56463739 , -6.94645316 , -0.463801 , -0.69808265 , -31.93776793 , 1.8604170138075065
396 , -1136.24681732 , -1389.03441388 , 12.44781326 , 7.8667366 , 251.06911942 , -8.48424528 , -0.51180162 , -0.31914116 , -33.65737112 , 1.868954029983575
397 , -1136.80887823 , -1389.62060188 , 12.27165621 , 8.20209335 , 250.63094524 , -8.87770583 , -0.49048068 , -0.61863501 , -33.01453877 , 1.937437762660975
398 , -1136.73076274 , -1388.33951546 , 11.84604668 , 8.23055358 , 250.52994629 , -9.72610692 , -0.53905981 , -0.32163214 , -34.12725342 , 1.9252326709248329
399 , -1136.73138573 , -1388.36438155 , 11.8755443 , 8.23798939 , 250.52821284 , -9.74016999 , -0.54143145 , -0.32058047 , -34.15280261 , 1.9271095012808706
400 , -1136.74543834 , -1387.9711835 , 11.71049094 , 8.26624432 , 250.04425176 , -8.72159156 , -0.48520822 , -0.30612765 , -33.47555174 , 1.8603533006079591
401 , -1135.70706111 , -1389.17604387 , 12.28880669 , 7.85067591 , 251.67491049 , -8.32626585 , -0.41506277 , -0.31552118 , -33.19739429 , 1.7315958009744703
402 , -1136.70225886 , -1389.23659457 , 12.14106899 , 7.89313097 , 251.09458906 , -8.87331657 , -0.50228571 , -0.33588564 , -33.51804295 , 1.893042272039529
403 , -1135.9807429 , -1389.21891621 , 12.70650602 , 7.88017285 , 251.23111202 , -8.71548187 , -0.61001722 , -0.31563998 , -33.34853255 , 1.8586030087661394
404 , -1136.28825202 , -1388.73524666 , 12.14740492 , 7.8595788 , 250.45237701 , -7.62054811 , -0.47669906 , -1.07756599 , -32.28745358 , 1.9242020009435366
405 , -1136.2809834 , -1388.73510581 , 12.16803986 , 7.86737238 , 250.43025138 , -7.50722954 , -0.4549196 , -0.99655931 , -32.32904012 , 1.918373000620229
406 , -1136.2691562 , -1390.67168501 , 13.24611015 , 7.85795619 , 251.49837588 , -7.28505731 , -0.87533249 , -1.06600152 , -32.60869432 , 1.9315159844144065
407 , -1135.9974803 , -1389.20712465 , 12.63471913 , 8.01429877 , 251.05172369 , -8.52827621 , -0.49321802 , -0.30789165 , -33.84170212 , 1.8750903190216428
408 , -1136.79870801 , -1388.17972141 , 11.73752246 , 8.47169512 , 250.02071399 , -9.12781317 , -0.55548481 , -0.28899134 , -34.36295792 , 1.8727861024972845
409 , -1136.73034169 , -1388.33952332 , 11.84664143 , 8.23359747 , 250.52743121 , -9.72601177 , -0.53888976 , -0.32148023 , -34.12855875 , 1.9250092567639763
410 , -1135.68818378 , -1389.26826796 , 12.55344567 , 8.30479084 , 251.4457876 , -9.38682037 , -0.62333351 , -0.27997112 , -33.94189092 , 1.7566570009051237
411 , -1136.34978044 , -1389.82174444 , 12.62250456 , 8.07341521 , 251.22059161 , -8.63417209 , -0.42185853 , -0.32450608 , -33.36724461 , 1.9169316438869346
412 , -1136.29725193 , -1388.32229522 , 11.70568125 , 8.47471114 , 250.40147869 , -8.29118519 , -0.47132267 , -0.2927634 , -33.16181827 , 1.8650909311570896
413 , -1135.36779378 , -1389.64664754 , 12.8273137 , 8.25877051 , 251.42988082 , -8.59915197 , -0.64684416 , -0.40121017 , -33.00229632 , 1.8023459289671548
414 , -1136.28866102 , -1388.74283375 , 12.12471905 , 7.87833923 , 250.46949482 , -7.8609053 , -0.48217848 , -1.38396888 , -32.3628365 , 1.9358930236652923
415 , -1136.78562983 , -1389.2052289 , 12.32888492 , 7.81642947 , 251.41700677 , -10.61834424 , -0.66231062 , -0.32390767 , -34.52221545 , 1.889052556264056
416 , -1136.19845408 , -1389.10564521 , 12.38852514 , 7.80217056 , 250.92114358 , -8.70273853 , -0.5068645 , -1.15272068 , -33.17515096 , 1.9011890838566234
417 , -1136.32032245 , -1389.54795449 , 12.82635557 , 8.02774385 , 251.07993846 , -9.04759362 , -0.56467949 , -0.84047844 , -34.07151994 , 1.9050837410316785
418 , -1136.75619892 , -1389.01116031 , 12.50921208 , 7.9670895 , 250.75483196 , -9.22603696 , -0.5416295 , -0.33899856 , -34.20059941 , 1.948126783413706
419 , -1136.28480581 , -1388.75105449 , 12.14142535 , 7.86813372 , 250.48360771 , -7.77695067 , -0.48611809 , -1.16766997 , -32.32574207 , 1.927600986015472
420 , -1136.4520455 , -1389.08896342 , 12.33995766 , 7.82251098 , 251.25427496 , -9.00797838 , -0.5721128 , -0.33248606 , -33.99844104 , 1.8804366614295687
421 , -1135.77500704 , -1389.36119453 , 12.82807225 , 7.8532875 , 251.52366808 , -8.46842341 , -0.81112651 , -0.28240114 , -33.77133123 , 1.7968675126204
422 , -1136.73157839 , -1388.33556507 , 11.85027254 , 8.22845039 , 250.52691083 , -9.73843346 , -0.54006894 , -0.3216245 , -34.13512602 , 1.9262700546748721
423 , -1135.8768867 , -1389.58352267 , 12.31235265 , 8.14029965 , 250.98090629 , -8.20840608 , -0.50678611 , -1.17907775 , -32.35781806 , 1.896647978828028
424 , -1136.75139465 , -1389.04258084 , 12.32570915 , 7.92697222 , 250.87378227 , -8.93978433 , -0.5181161 , -0.3112181 , -34.79052329 , 1.901271514237101
425 , -1136.29460864 , -1389.53732171 , 12.77142125 , 7.95981098 , 251.30319377 , -8.95661318 , -0.67055397 , -0.30531945 , -34.12670368 , 1.8905524807343894
426 , -1136.31206672 , -1389.53747616 , 12.74244107 , 7.98219874 , 251.29991644 , -8.98305505 , -0.68867736 , -0.29356512 , -34.13775311 , 1.8781448338257758
427 , -1136.80876071 , -1389.6171352 , 12.27157024 , 8.20156374 , 250.62750569 , -8.87604751 , -0.49045694 , -0.61777712 , -33.01274275 , 1.9373150741287986
428 , -1136.40224244 , -1388.74074006 , 12.13010974 , 8.10972439 , 250.64594616 , -8.17290056 , -0.59359945 , -0.38110399 , -33.33051627 , 1.9396620118032148
429 , -1136.73074468 , -1389.46777044 , 12.76645677 , 7.97063543 , 251.31523939 , -10.56373953 , -0.72690127 , -0.31372408 , -35.41680729 , 1.9259460091149851
430 , -1136.30164555 , -1389.54100426 , 12.76289604 , 7.97052544 , 251.29162042 , -8.91487697 , -0.68125584 , -0.3013057 , -34.11182033 , 1.8875594582837658
431 , -1136.31896025 , -1389.55632033 , 12.82646904 , 8.03059252 , 251.07852409 , -9.0218755 , -0.56137323 , -0.84694014 , -34.06098223 , 1.9039264305923675
432 , -1135.82930482 , -1388.36242689 , 12.10159576 , 8.10423288 , 250.80902361 , -8.60352889 , -0.52181868 , -0.51954292 , -33.87916647 , 1.7570767999296004
433 , -1135.27057577 , -1388.17767058 , 11.99625927 , 8.31104309 , 251.04883158 , -9.04283382 , -0.56724722 , -0.32532373 , -33.57750544 , 1.6652384926155703
434 , -1135.86531636 , -1389.42977835 , 12.53521318 , 7.97819781 , 251.20634366 , -8.22093743 , -0.52267041 , -0.55910411 , -32.17178585 , 1.8293215624229129
435 , -1135.67795705 , -1389.64785514 , 12.69769408 , 8.37489413 , 251.27783253 , -7.62348869 , -0.49967068 , -0.28682115 , -33.19909491 , 1.7636097528394945
436 , -1135.8886919 , -1389.01405186 , 12.53042867 , 8.04792144 , 251.10301234 , -9.42732652 , -0.78156766 , -0.42356236 , -32.96337498 , 1.8733093329881318
437 , -1136.35494599 , -1389.81986651 , 12.62305233 , 8.07049572 , 251.21852478 , -8.63630664 , -0.42112352 , -0.32392485 , -33.37844842 , 1.9177423637930455
438 , -1135.87543972 , -1389.62284839 , 12.33536515 , 8.12530697 , 251.00144466 , -8.15936006 , -0.5159143 , -1.33346339 , -32.35411738 , 1.9013472199578358
439 , -1135.44646876 , -1387.93067966 , 11.9883682 , 8.37563524 , 250.10726362 , -7.31396683 , -0.42408204 , -0.29155227 , -32.84796615 , 1.7753862310614885
440 , -1136.29144156 , -1388.73184967 , 12.14368411 , 7.85975232 , 250.45387082 , -7.67603716 , -0.47793085 , -1.11461224 , -32.30014732 , 1.9274765230547
441 , -1136.27487059 , -1389.1106619 , 12.52257609 , 8.1592055 , 250.83287669 , -8.84560432 , -0.5152866 , -0.41400942 , -33.58699369 , 1.8818487191577584
442 , -1136.17772909 , -1389.71786432 , 12.59362856 , 8.00919402 , 251.36860233 , -8.5596871 , -0.43697708 , -0.35175248 , -33.52563278 , 1.866397371558195
443 , -1136.15032946 , -1388.40295291 , 11.89733828 , 8.0829563 , 250.76088268 , -9.18590945 , -0.58480413 , -0.4579253 , -33.52561512 , 1.8316362277361162
444 , -1136.31118499 , -1388.90501929 , 12.37661179 , 7.95136984 , 250.95998006 , -8.65576568 , -0.54754817 , -0.28617871 , -33.86419843 , 1.8505645611895012
445 , -1136.07218611 , -1388.96134983 , 12.26477795 , 7.84224071 , 250.55143645 , -6.62974417 , -0.44628976 , -1.02227449 , -32.02415023 , 1.8675497334033353
446 , -1136.25780307 , -1388.7989686 , 12.16104789 , 7.8992105 , 250.50480047 , -7.50839859 , -0.461543 , -0.89713511 , -32.25151488 , 1.9020322288953702
447 , -1136.29243001 , -1389.43022962 , 12.48104015 , 7.88081466 , 251.11694112 , -7.55673799 , -0.58853218 , -0.50982653 , -33.34443466 , 1.8311206802103024
448 , -1136.42288929 , -1389.31087567 , 12.68352857 , 8.02535794 , 251.04783837 , -9.79367753 , -0.68903506 , -0.29922167 , -34.27410439 , 1.917128749858473
449 , -1136.53317192 , -1387.99898706 , 11.73235417 , 8.16787694 , 250.33235197 , -8.39720982 , -0.43669555 , -0.31617852 , -33.77330894 , 1.8126144669362092
450 , -1136.26482488 , -1388.23759223 , 12.01821156 , 8.1325564 , 250.54987834 , -8.97812791 , -0.52173118 , -0.43508626 , -33.86601125 , 1.8440091932606513
451 , -1135.64602311 , -1389.20277862 , 12.53360683 , 8.01813536 , 251.03843531 , -7.15037363 , -0.43839262 , -0.35641503 , -33.55588923 , 1.799844821352813
452 , -1135.79198942 , -1389.65430699 , 12.66436884 , 8.03835811 , 251.05208842 , -8.64399065 , -0.83552554 , -0.82418306 , -31.82278007 , 1.899431398563202
453 , -1135.18781119 , -1389.6345375 , 12.79246207 , 8.03563663 , 251.88363538 , -7.99407852 , -0.42154972 , -0.31554867 , -33.56653257 , 1.715447711093116
454 , -1136.07466366 , -1389.78005201 , 12.54336789 , 8.15021525 , 251.45265347 , -8.43760514 , -0.54427977 , -0.38778177 , -32.85855266 , 1.7905097263578607
455 , -1136.13296437 , -1389.71509591 , 12.79300993 , 7.9375979 , 251.38222206 , -9.86749812 , -0.45795764 , -0.49983981 , -33.90653633 , 1.8489827583583545
456 , -1136.69506998 , -1388.95770172 , 12.31774774 , 7.84002918 , 250.89637995 , -8.91277887 , -0.41572606 , -0.34674607 , -34.82389869 , 1.9096808710580366
457 , -1135.80683794 , -1389.05863304 , 12.18607353 , 8.04598227 , 251.01411732 , -7.4114609 , -0.43231603 , -0.34717023 , -32.64879863 , 1.7540373703340093
458 , -1136.72991939 , -1389.46957612 , 12.76484932 , 7.96914127 , 251.31993419 , -10.56474033 , -0.72307676 , -0.31363588 , -35.41641915 , 1.9260418140495144
459 , -1136.30547178 , -1389.37317309 , 12.17534301 , 8.06871156 , 251.09379055 , -8.35980214 , -0.56287044 , -0.32071323 , -32.30598388 , 1.860043378527419
460 , -1136.24108657 , -1388.83086615 , 12.17189466 , 7.90164467 , 250.56613292 , -7.50202145 , -0.46357149 , -0.80353431 , -32.28281174 , 1.8938406849071883
461 , -1136.72450057 , -1389.47669697 , 12.77094139 , 7.98327681 , 251.32010039 , -10.55375385 , -0.73647578 , -0.31299724 , -35.44157857 , 1.9247030819239357
462 , -1136.12095584 , -1388.67882413 , 12.43119192 , 7.95565565 , 250.93919957 , -9.88352406 , -0.50809383 , -0.44779941 , -34.08301893 , 1.8742199162741295
463 , -1136.88760414 , -1388.71740759 , 11.9949957 , 8.32679947 , 250.49285684 , -9.72488455 , -0.45958014 , -0.36991486 , -34.07442061 , 1.900865275140383
464 , -1136.27490025 , -1388.76084826 , 12.17023707 , 7.86971564 , 250.44161894 , -7.47329467 , -0.46533511 , -0.93134406 , -32.19227972 , 1.9125510111403357
465 , -1136.80905257 , -1389.62887155 , 12.27541419 , 8.20012215 , 250.63126748 , -8.86150154 , -0.48923744 , -0.62685846 , -32.99825492 , 1.939029835375745
466 , -1136.21524797 , -1388.95616954 , 12.42464807 , 8.13878541 , 250.81479693 , -9.89512876 , -0.73869266 , -0.43567133 , -32.91110143 , 1.9064077187016861
467 , -1136.73084044 , -1389.47165423 , 12.7666106 , 7.97146873 , 251.31914309 , -10.56461927 , -0.72778412 , -0.31374913 , -35.41958755 , 1.9259798577829974
468 , -1136.18581652 , -1388.72087168 , 12.08585786 , 7.89830844 , 250.88806294 , -7.57207618 , -0.43010194 , -0.3171724 , -33.2028405 , 1.830921958965892
469 , -1136.73091094 , -1389.47893076 , 12.76861305 , 7.97154122 , 251.32336045 , -10.5611359 , -0.72624351 , -0.31379797 , -35.41813736 , 1.9260803183102637
470 , -1136.17895667 , -1388.8357682 , 12.43408224 , 7.9049764 , 251.06025819 , -9.28247967 , -0.58887974 , -0.33347448 , -34.43189252 , 1.8259572068300656
471 , -1135.83406224 , -1389.13992099 , 12.72434945 , 7.98644763 , 250.90158285 , -7.03925549 , -0.51253412 , -0.28777825 , -33.32319924 , 1.8114134152534112
472 , -1136.73079496 , -1389.47448954 , 12.76706332 , 7.97107631 , 251.32130716 , -10.56381293 , -0.72621061 , -0.31374994 , -35.41857242 , 1.9260693727962952
473 , -1136.31854754 , -1389.57001638 , 12.82718321 , 8.0314173 , 251.08716549 , -9.00983458 , -0.56005099 , -0.85004413 , -34.0607839 , 1.9038227042886235
474 , -1136.80470142 , -1389.63800699 , 12.28144057 , 8.20809971 , 250.6363975 , -8.87670988 , -0.49185304 , -0.6234218 , -33.02615042 , 1.9380832253165845
475 , -1135.95690345 , -1389.57439333 , 12.74972316 , 7.93824909 , 251.22813371 , -7.61414691 , -0.45448679 , -0.3843851 , -33.34791359 , 1.822364903212309
476 , -1136.80645428 , -1389.6055265 , 12.26725472 , 8.20621802 , 250.61833222 , -8.87709655 , -0.49291228 , -0.61104431 , -33.01837631 , 1.9364988993172227
477 , -1135.98900461 , -1389.03718033 , 12.23122271 , 8.04568252 , 251.17529543 , -8.80034909 , -0.51289978 , -0.32039948 , -32.75617106 , 1.78642403501158
478 , -1135.86762106 , -1388.92627054 , 12.38085633 , 7.94406413 , 251.29385253 , -9.9585645 , -0.68238192 , -0.33907057 , -32.94687421 , 1.804064159352979
479 , -1135.58946573 , -1388.81435202 , 12.33386315 , 8.08247247 , 250.7682929 , -6.13697949 , -0.48543351 , -0.49120615 , -32.66354331 , 1.738180839040805
