, etot, eang, etor, evdw, ehb, ecoul, density
688 , -14040.39738 , 5.03194472 , 7.55182278 , 102.06854373 , -0.22188774 , -16.23454306 , 1.8408564417615185
689 , -14040.08868 , 5.14466494 , 7.7336835 , 102.47610564 , -0.23786327 , -15.92341105 , 1.731658391914487
690 , -14040.41877 , 5.12213715 , 7.66285233 , 102.22397007 , -0.2629706 , -16.50196553 , 1.7182116256100433
691 , -14040.90233 , 5.46641266 , 7.53201679 , 102.64123582 , -0.32322521 , -17.71025902 , 1.8595303819701587
692 , -14040.55202 , 4.83415128 , 7.68229548 , 101.9277774 , -0.25085508 , -16.69080056 , 1.7571889873018791
693 , -14039.87315 , -0.202654 , 7.75834148 , 102.7927747 , -0.25553294 , -16.20969373 , 1.6060306223266567
694 , -14039.94413 , 4.69949131 , 7.90305398 , 101.6424244 , -0.25615978 , -15.60151592 , 1.6831737525454051
695 , -14040.46068 , 4.75663099 , 7.65925582 , 101.18003661 , -0.2696402 , -16.47962229 , 1.8481145508375338
696 , -14040.59538 , 4.81061182 , 7.45889409 , 101.36116958 , -0.28867591 , -16.31090517 , 1.7455436943623832
697 , -14038.94344 , 4.68195817 , 7.47136256 , 102.95757167 , -0.25719755 , -15.88631213 , 1.6101476433997752
698 , -14040.49299 , 4.98622148 , 7.48084717 , 101.53717935 , -0.26312406 , -16.73481542 , 1.8216379690288937
699 , -14040.8665 , 4.82737925 , 7.85245965 , 101.72039343 , -0.2599066 , -16.58081029 , 1.8071411718568255
700 , -14040.70353 , 5.44438186 , 7.68980627 , 102.5646339 , -0.2460971 , -16.97218987 , 1.7983306066005622
701 , -14040.3278 , 5.09145965 , 7.61600066 , 102.3151871 , -0.26536595 , -16.55296586 , 1.8039630756493144
702 , -14040.91249 , 4.67439408 , 7.90200829 , 101.16379625 , -0.29265808 , -17.2080167 , 1.8030864644264673
703 , -14040.58964 , 5.5205394 , 7.39671056 , 102.32919178 , -0.3013773 , -17.02808726 , 1.7892130182842687
704 , -14040.28452 , 5.60237043 , 7.5353261 , 103.11320215 , -0.24852668 , -16.7831581 , 1.6696390438226194
705 , -14040.17617 , 4.82181191 , 7.78344493 , 102.08657629 , -0.32718596 , -16.06663884 , 1.740570044363271
706 , -14040.61765 , 5.31265953 , 7.52835076 , 102.59041983 , -0.28162163 , -16.97017842 , 1.7718561364652146
707 , -14040.54939 , 5.30074052 , 7.45359999 , 102.71025838 , -0.22848662 , -16.36996446 , 1.8320956187380673
708 , -14039.90825 , 5.33421091 , 7.48845491 , 102.78525983 , -0.1996209 , -15.39676239 , 1.5319730360593047
709 , -14039.49888 , 5.21118897 , 7.67043172 , 102.49169378 , -0.21382077 , -15.25853034 , 1.5905216920335097
710 , -14040.50181 , 4.80477396 , 7.72075862 , 102.017354 , -0.3000123 , -16.78353709 , 1.7553450587238264
711 , -14040.08097 , 5.50989791 , 7.54394183 , 102.79595067 , -0.15860095 , -15.804659 , 1.666961513665332
712 , -14040.2727 , 4.90204004 , 7.69550262 , 102.23169593 , -0.29969825 , -17.18647529 , 1.706787698666417
713 , -14040.45027 , 5.2526851 , 7.59177097 , 102.62939247 , -0.28637418 , -16.59517877 , 1.7368033145440172
714 , -14039.61297 , 4.37450281 , 7.23954224 , 94.53785773 , -0.17862907 , -15.41259824 , 1.6207546394461694
715 , -14040.30891 , 4.55252159 , 7.36298297 , 94.4709523 , -0.2496578 , -16.15023215 , 1.768389335772171
716 , -14039.92743 , 5.03533052 , 7.59292372 , 102.35468898 , -0.21319967 , -15.89561655 , 1.741054996503648
717 , -14040.5949 , 4.86635459 , 7.47200675 , 101.21821907 , -0.2276316 , -16.64408855 , 1.7423897309586134
718 , -14040.88238 , 5.43140166 , 7.60763451 , 102.57547927 , -0.26708982 , -17.00200391 , 1.8121780065013746
719 , -14040.37189 , 5.07713633 , 7.67827892 , 102.45198007 , -0.24671678 , -16.37133683 , 1.8086805531989127
720 , -14040.64767 , 5.37627919 , 7.49121121 , 102.92479233 , -0.25415627 , -16.34766071 , 1.7961147281109395
721 , -14040.86737 , 5.30446615 , 7.49753109 , 102.09669112 , -0.31875282 , -17.63683517 , 1.8558281825549738
722 , -14039.38143 , 3.93614245 , 7.57052312 , 102.82716318 , -0.2016238 , -14.8730998 , 1.5224446106086065
723 , -14039.87691 , 4.88164717 , 7.7798343 , 101.86709396 , -0.20830457 , -15.65089444 , 1.694944817315006
724 , -14040.28832 , 4.88268406 , 7.65972865 , 98.06523783 , -0.25850867 , -16.25629957 , 1.7766590235150819
725 , -14040.71036 , 4.90607887 , 7.50348615 , 98.41824593 , -0.25625484 , -16.33481943 , 1.7283505515305804
726 , -14039.982 , 5.03739659 , 7.84092183 , 102.38057726 , -0.23449099 , -15.71791384 , 1.688366454683127
727 , -14040.23346 , 5.10215099 , 7.69048854 , 102.3478495 , -0.26058243 , -16.12508487 , 1.7594151176385113
728 , -14040.62096 , 5.31393107 , 7.42997468 , 102.69810626 , -0.22407118 , -16.46006853 , 1.820993332708048
729 , -14040.52966 , 5.10384674 , 7.61720267 , 102.20589737 , -0.29572045 , -17.17370645 , 1.7434471991776317
730 , -14039.84501 , 4.91730068 , 7.4521827 , 101.76592597 , -0.2259692 , -16.37148064 , 1.6383189566288776
731 , -14039.99909 , 5.20495131 , 7.48813134 , 102.59754724 , -0.20142533 , -15.89199541 , 1.735443379625838
732 , -14040.36392 , 4.93617264 , 7.58997783 , 101.83165058 , -0.26821197 , -16.5685696 , 1.7795286640404826
733 , -14040.53506 , 5.38421442 , 7.60589529 , 102.66261673 , -0.22702538 , -16.13659127 , 1.7511297299475108
734 , -14040.43398 , 5.06726146 , 7.62212595 , 102.49955526 , -0.25938896 , -16.09065078 , 1.7627360086496757
735 , -14040.37822 , 4.88624645 , 7.68524684 , 102.2586283 , -0.29190719 , -16.78021832 , 1.7095694929717868
736 , -14040.20216 , 5.53064411 , 7.83037757 , 102.78629916 , -0.24288392 , -16.68447735 , 1.6868235493395347
737 , -14040.60173 , 5.6519499 , 7.45551372 , 102.91996477 , -0.2993522 , -17.065777 , 1.8086578767472559
738 , -14040.46747 , 5.35782771 , 7.678463 , 102.57957621 , -0.21384773 , -16.48285295 , 1.7350326790679698
739 , -14040.65354 , 4.73826165 , 7.53806871 , 101.27878386 , -0.28033641 , -16.91456729 , 1.8129778319242729
740 , -14040.73723 , 5.74613951 , 7.68438305 , 101.66127658 , -0.28235417 , -16.54287942 , 1.8020492740383431
741 , -14040.14025 , 5.00687753 , 7.36894817 , 98.87944296 , -0.26816756 , -16.72462744 , 1.7618714550254249
742 , -14040.90747 , 5.11559805 , 7.61629622 , 102.00837091 , -0.34774055 , -17.51939781 , 1.8514791915816862
743 , -14040.59442 , 5.77133114 , 7.32892219 , 102.97119367 , -0.30902603 , -17.14062371 , 1.8109767319626526
744 , -14040.84899 , 5.3074618 , 7.46772767 , 102.62147867 , -0.26641109 , -17.04736573 , 1.835534276052037
745 , -14040.38907 , 5.12265628 , 7.61655489 , 102.35271423 , -0.27587794 , -16.63589629 , 1.7917097110563949
746 , -14040.37022 , 5.10711083 , 7.7163527 , 102.36875069 , -0.26499139 , -16.38122949 , 1.8193781717376563
747 , -14040.45807 , 5.09385801 , 7.70524878 , 102.39494933 , -0.2742191 , -16.46842013 , 1.8507490829365258
748 , -14040.43489 , 5.19533359 , 7.55219664 , 102.63281421 , -0.24845044 , -15.9165113 , 1.7984115935616247
749 , -14040.18495 , 5.43020416 , 7.52774654 , 102.9501047 , -0.25918942 , -16.73037093 , 1.7473703775281317
750 , -14040.18198 , 4.76925149 , 7.742058 , 101.36455417 , -0.21979308 , -15.84563393 , 1.6773656833338757
751 , -14040.0984 , 5.11341934 , 7.6874965 , 102.45917984 , -0.22369353 , -16.03277696 , 1.7094976114537737
752 , -14040.18898 , 5.38412124 , 7.72553225 , 102.73475887 , -0.26971852 , -16.73644426 , 1.7066856851288734
753 , -14040.08341 , 5.13509105 , 7.54667544 , 102.749941 , -0.24614656 , -15.66101183 , 1.564565479039857
754 , -14039.52067 , 4.19680471 , 7.10334497 , 90.75617952 , -0.18189242 , -15.04577491 , 1.7360729052947408
755 , -14040.36406 , 4.92819842 , 7.43292051 , 101.48705736 , -0.26701073 , -16.69706602 , 1.707323678639938
756 , -14040.21729 , 5.44092505 , 7.69008961 , 102.54929969 , -0.23382327 , -15.55633643 , 1.7446670014888292
757 , -14040.10276 , 4.98948461 , 7.75750897 , 101.62936308 , -0.26290431 , -15.80500767 , 1.7095361083655582
758 , -14039.98344 , 4.94821257 , 7.78804695 , 102.67243907 , -0.27750534 , -16.63272972 , 1.4786517628839169
759 , -14040.43849 , 5.35424402 , 7.51114794 , 102.71869185 , -0.2664433 , -16.89352786 , 1.845200164701963
760 , -14040.80536 , 5.42306809 , 7.58987235 , 102.62784627 , -0.27795044 , -17.18650263 , 1.818445668186169
761 , -14040.26487 , 5.54192624 , 7.52381047 , 103.02024163 , -0.25748061 , -16.86615702 , 1.6553751778801737
762 , -14040.57283 , 4.38920868 , 7.6056641 , 102.83890999 , -0.2724397 , -17.03407992 , 1.748052985675043
763 , -14040.53727 , 4.93962558 , 7.37586997 , 101.49128304 , -0.25142869 , -16.4131075 , 1.8528916284238632
764 , -14040.6729 , 5.82618515 , 7.32397423 , 103.35865807 , -0.24743366 , -16.71430896 , 1.793231130749493
765 , -14040.56983 , 5.77033712 , 7.22654158 , 103.39420668 , -0.31463099 , -16.81372726 , 1.7721107257756283
766 , -14040.44933 , 5.64277798 , 7.56993865 , 102.89429213 , -0.27494515 , -17.04409699 , 1.778862068816478
767 , -14040.17604 , 4.94320913 , 7.70296872 , 101.91945627 , -0.27160921 , -16.33068284 , 1.682516976109194
768 , -14040.57034 , 5.53885725 , 7.49654812 , 102.73230366 , -0.30398124 , -17.07948221 , 1.7902759167551299
769 , -14040.57593 , 4.68662642 , 7.52696513 , 97.81634393 , -0.26632598 , -16.44563707 , 1.7636597464352983
770 , -14040.51733 , 5.34177626 , 7.72680832 , 102.44633158 , -0.20997733 , -16.37640145 , 1.7514746215919659
771 , -14040.86817 , 5.46341806 , 7.56809072 , 102.63627352 , -0.32363259 , -17.7805195 , 1.8440067960085873
772 , -14040.18788 , 5.2959605 , 7.61284515 , 102.85292063 , -0.27482482 , -16.64705475 , 1.6731075765229964
773 , -14040.22239 , 4.59389648 , 7.55737309 , 99.92471205 , -0.21554032 , -16.63725683 , 1.7770391732251567
774 , -14040.65774 , 5.36570979 , 7.51051985 , 102.91344431 , -0.24249907 , -16.3256094 , 1.776187227493018
775 , -14040.12879 , 5.14605441 , 7.51791046 , 102.44246001 , -0.22505869 , -16.0387688 , 1.7279758501738933
776 , -14040.40977 , 5.27781651 , 7.60606803 , 102.74979473 , -0.26628954 , -16.32532449 , 1.7660302591552253
777 , -14040.50631 , 4.77086719 , 7.84941595 , 101.96150609 , -0.33947445 , -16.3034228 , 1.7152081652750504
778 , -14040.68131 , 5.39672845 , 7.54618436 , 102.6923151 , -0.27920124 , -16.71662856 , 1.7318020528410865
779 , -14040.5014 , 4.68415736 , 7.6364622 , 101.74708014 , -0.30995085 , -16.57836819 , 1.7286897556372773
780 , -14040.71416 , 5.13595389 , 7.4896719 , 102.4940044 , -0.34029364 , -17.31632112 , 1.812701604934393
781 , -14040.68788 , 5.07806449 , 7.0702 , 101.56956996 , -0.26430481 , -17.08205251 , 1.8273983176143187
782 , -14039.84295 , 4.74533794 , 7.57625835 , 97.89748186 , -0.21201173 , -15.97709566 , 1.659772623575809
783 , -14040.05825 , 5.17603673 , 7.48329673 , 102.34010076 , -0.25182034 , -15.94144088 , 1.7037860860846838
784 , -14040.56611 , 5.3738445 , 7.59214588 , 102.64105447 , -0.26269974 , -16.82934398 , 1.6998123496348645
785 , -14040.00399 , 4.96368213 , 8.11006362 , 101.79717989 , -0.21997289 , -15.8372668 , 1.6978961888793362
786 , -14039.7172 , 4.92997226 , 7.49777696 , 101.82114196 , -0.24101139 , -16.29920333 , 1.6761714462364863
787 , -14040.55976 , 5.19845668 , 7.63943704 , 102.40193188 , -0.30277997 , -15.95238019 , 1.7975306257897945
788 , -14040.53948 , 5.37340939 , 7.59004482 , 102.42494094 , -0.2770635 , -15.95779932 , 1.8470469732996624
789 , -14040.31296 , 4.75816833 , 7.697736 , 101.65065759 , -0.22631244 , -16.14230144 , 1.8148563501510608
790 , -14040.56714 , 5.41597239 , 7.5087243 , 102.61379949 , -0.29651102 , -16.69507891 , 1.8418246186227738
791 , -14040.50231 , 5.39658246 , 7.55791854 , 102.43207886 , -0.29843419 , -16.54837962 , 1.8212133303667102
792 , -14040.5224 , 5.08966764 , 7.83567931 , 102.14902049 , -0.30147766 , -16.43424521 , 1.7757970738139726
793 , -14040.70545 , 4.84311002 , 7.93253686 , 101.7416539 , -0.29490104 , -17.22898022 , 1.839301319864636
794 , -14040.60043 , -0.882022 , 7.65720378 , 102.02818236 , -0.28828279 , -17.20225276 , 1.8225335917144707
795 , -14040.4311 , 4.87312138 , 7.81983428 , 102.01114449 , -0.2895159 , -16.79510024 , 1.7330871798652083
796 , -14040.52271 , 0.0 , 7.43840198 , 102.7480621 , -0.26984755 , -16.5274857 , 1.8535762963571913
797 , -14040.81922 , 5.43098962 , 7.59796625 , 102.60011948 , -0.27511223 , -17.1331962 , 1.7987711209474984
798 , -14040.58865 , 4.81106117 , 7.65567389 , 101.9946142 , -0.27385686 , -16.8286846 , 1.8035469392677907
799 , -14040.62609 , 4.89552958 , 7.68188008 , 102.0752824 , -0.29122371 , -17.08266323 , 1.8275489981667035
800 , -14040.40688 , 4.89427298 , 7.83016657 , 108.24281766 , -0.26254856 , -16.97639759 , 1.8598694680429402
801 , -14040.57705 , 5.24579846 , 7.71183829 , 109.80604238 , -0.31024233 , -17.29377757 , 1.8394158406924397
